C.SH,JENS.S,SEN.S,SAVAD.S,M.T.S,V.F.S,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,M.LEBAS,CHARKH.KH,PANKE,M.ZARF,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DARAMAD.KHALES
1,1,45,1,4,1,1,4,73,0,0,0,0,0,1,0,1,1,1,1,1,0,0,13867400,600000,5600000,3000000,1960000,24300000,580000,0,41903750,6666666.667,8386666.667
1,1,67,2,0,1,1,4,90,3,0,0,1,0,1,0,1,1,1,1,1,1,0,21110000,100000,400000,1500000,2900000,18705000,1665000,0,13877500,0,68216666.67
1,1,71,1,1,3,1,4,85,3,0,0,1,0,1,0,1,1,1,1,0,1,0,20924500,1000000,0,1400000,830000,18530000,530000,7280000,6007833.333,0,105483333.6
1,1,65,2,0,3,1,4,75,3,0,0,0,0,1,0,1,1,1,0,0,1,0,18462900,1900000,2950000,0,1190000,13000000,410000,6450000,12212333.33,0,93428333.33
1,2,68,2,0,3,1,3,65,3,1,0,0,0,1,0,1,1,0,0,0,1,0,18374000,250000,2900000,0,880000,12290000,3400000,320000,14759746.67,0,29966667.33
1,1,62,1,5,1,1,4,95,0,1,0,0,0,1,0,1,1,1,1,1,1,0,69815000,1280000,4980000,950000,600000,25635000,970000,600000,3423166.667,0,17083333.33
1,1,40,1,5,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,1,1,0,18678991,1700000,1100000,2500000,0,22650000,1900000,0,12655000,0,25216666.67
1,1,63,1,4,3,1,4,90,0,1,0,0,0,1,0,1,1,1,1,0,1,0,8317000,630000,400000,3380000,500000,31235000,1240000,53200000,16666.66667,0,164613333.7
1,1,52,1,1,1,3,4,75,0,1,0,0,0,1,1,1,1,1,1,1,1,0,15435000,920000,600000,8600000,430000,18360000,0,0,79166.66667,0,70494000
1,1,48,1,4,1,1,4,95,0,1,0,0,0,1,1,1,1,1,1,1,1,1,23166000,850000,69610000,1300000,1350000,20870000,1680000,0,580000,0,44250000
1,1,56,1,5,3,1,5,110,0,1,0,0,0,1,0,1,1,1,1,1,1,0,12581000,997000,180000,1540000,500000,22400000,800000,20000000,5054666.667,0,51315833.33
1,1,74,2,0,1,1,4,90,0,0,0,1,0,1,1,1,1,1,1,1,0,0,43570000,1600000,400000,2400000,800000,22230000,1000000,600000,33512083.33,2500000,2600000
1,1,58,1,4,1,1,4,92,0,1,1,0,0,1,0,1,1,1,1,0,1,0,15218592,1700000,120000,0,2900000,31820000,1700000,0,27071833.33,0,89095833.33
1,1,33,1,2,1,1,3,54,0,1,0,0,0,1,0,1,1,1,1,0,0,0,10980000,950000,550000,800000,720000,28780000,900000,0,3667000,0,9550000
1,1,42,1,6,1,1,4,85,0,1,0,0,0,1,0,1,1,1,1,1,1,0,28901000,1300000,4500000,4100000,5090000,23110000,0,19300000,12357916.67,0,36030000
1,1,31,1,1,1,3,3,51,0,1,0,0,0,1,0,1,1,1,1,1,1,0,3410000,1650000,1200000,8600000,2120000,16100000,8550000,15000000,2628333.333,0,46791666.67
1,1,57,1,1,1,4,4,80,0,1,0,0,0,1,0,1,1,1,1,1,1,0,92052000,800000,1100000,2800000,0,34195000,2020000,200000,4207500,0,148065833.3
1,1,47,1,4,1,1,4,80,0,1,0,0,0,0,1,1,1,1,1,1,1,0,22008000,700000,800000,4000000,4150000,22050000,500000,0,24705166.67,0,29397500
1,2,85,1,1,3,1,3,40,0,0,0,0,0,1,0,0,1,1,0,0,1,0,10710000,500000,1760000,210000,770000,16780000,2350000,300000,34997500,0,63916666.67
1,1,72,1,1,1,1,4,94,0,1,0,0,0,1,0,1,1,1,1,1,1,0,12445000,4150000,0,3900000,4340000,31370000,1585000,13900000,40258333.33,0,151970000
1,2,73,2,0,3,1,4,80,3,0,0,0,0,1,0,1,1,1,1,0,1,0,10990000,820000,2000000,11200000,2500000,29240000,2100000,320000,4328750,0,93870833.67
1,1,52,1,2,1,1,4,120,0,1,0,1,1,1,1,1,1,1,1,1,1,0,20490000,850000,0,1850000,790000,14570000,5550000,500000,16550000,0,36666666.67
1,1,55,1,5,3,1,4,90,0,1,0,0,0,1,1,1,1,1,1,1,1,0,9555000,845000,0,1200000,6695000,20960000,1720000,4800000,14141666.67,0,156300000
1,1,54,1,1,1,1,4,85,0,1,0,0,0,1,0,1,1,1,1,0,1,0,10721000,470000,2400000,0,1660000,20200000,0,0,20687500,52500000,23466666.67
1,1,69,2,0,1,1,4,80,3,0,0,0,0,1,0,1,1,1,1,0,1,0,19030000,648000,1350000,900000,300000,21220000,780000,0,17670833.33,0,2970000
1,1,56,1,1,1,1,4,75,0,1,0,0,0,1,0,1,1,1,1,1,1,0,28045000,3350000,0,1100000,2020000,10230000,360000,450000,4124166.667,10000000,152341666.7
1,1,61,1,1,1,1,4,90,0,0,0,0,0,1,0,1,1,1,1,1,1,0,25767000,1700000,1050000,0,500000,10405000,1375000,2150000,2383333.333,0,220782500
1,1,50,1,1,1,1,4,100,0,1,1,0,0,1,1,1,1,1,1,1,1,0,19554000,3000000,120000,2000000,1573000,18245000,3340000,0,12500,0,1720000
1,2,76,1,1,3,1,4,60,0,0,0,0,0,1,0,1,1,1,1,1,1,0,7169000,270000,1150000,1950000,1900000,17180000,580000,20500000,905000,0,38653333.33
1,1,46,1,1,1,1,4,70,3,0,1,0,0,1,0,1,1,1,1,0,1,0,19638000,370000,0,3000000,450000,25470000,830000,1100000,1091666.667,0,106446666.7
1,1,40,1,6,1,3,4,70,0,0,0,0,0,1,1,1,1,1,1,0,1,0,13677500,1100000,5000000,2400000,3400000,19815000,1815000,400000,5959166.667,0,150625000
1,1,42,1,1,1,3,4,90,0,0,0,0,0,1,0,1,1,1,1,1,1,0,17920000,1000000,0,3000000,400000,15225000,800000,7000000,25252666.67,0,1863333.333
1,1,41,1,4,1,4,4,85,0,0,0,0,0,1,0,1,1,1,1,1,1,0,16005000,2300000,3820000,3600000,740000,21050000,900000,17200000,32436666.67,750000,68970000
1,2,89,1,1,3,1,6,140,3,0,0,0,0,1,0,1,1,1,1,0,1,0,15340000,500000,395000,1000000,740000,26000000,1020000,84300000,18337500,0,173883333.3
1,1,70,1,6,3,1,5,130,0,1,0,0,0,1,1,1,1,1,1,1,1,0,32110000,2060000,0,4300000,825000,27370000,1745000,150000,31230783.33,0,70078333.33
1,1,68,1,4,3,1,4,85,3,1,0,0,0,1,0,1,1,1,1,0,1,0,25570000,700000,3500000,6600000,250000,18990000,900000,150000,4504166.667,104166666.7,91196666.67
1,1,62,1,4,3,1,4,90,3,0,0,0,0,1,0,1,1,1,1,0,1,0,12420000,700000,400000,800000,1150000,20515000,3700000,0,52348958.33,0,100000000
1,2,54,1,1,1,1,4,86,0,0,0,0,0,1,0,1,1,1,1,1,1,0,13852000,960000,7800000,500000,700000,18850000,1825000,350000,3833333.333,0,38307800
1,1,51,1,1,1,1,4,76,0,1,0,0,0,1,0,1,1,1,1,1,0,0,9645000,1000000,0,1700000,575000,19260000,1280000,0,2633333.333,833333.3333,143616666.7
1,1,85,1,4,3,1,4,80,0,0,0,0,0,1,0,1,1,1,0,0,1,0,25342500,950000,13000000,3140000,4400000,20190000,690000,3750000,47736000,0,72092500
1,1,35,1,5,1,4,4,70,0,0,0,0,0,1,0,1,1,1,1,1,1,0,24692000,2200000,250000,500000,2160000,30700000,650000,0,22596666.67,0,696666.6667
1,1,64,1,1,1,1,4,90,0,0,1,0,0,1,0,1,1,1,1,1,1,0,15775000,915000,0,1000000,1360000,20620000,860000,0,6490833.333,0,52617916.67
1,1,45,1,2,1,1,4,75,0,0,1,0,0,1,0,1,1,1,1,1,1,0,18790000,750000,1313000,3000000,6050000,15150000,0,100000,1788333.333,0,54213333.33
1,2,71,2,0,3,1,3,50,0,0,0,0,0,1,0,1,1,1,1,1,1,0,14305000,2800000,10000000,3150000,2680000,19850000,860000,2950000,2969064.667,0,27833333.33
1,2,73,2,0,3,3,4,85,3,0,0,0,1,1,0,1,1,1,0,1,1,0,14790820,100000,9400000,450000,750000,5830000,1950000,800000,1130333.333,0,18000000
1,2,73,1,1,3,1,4,75,3,0,0,0,1,1,0,1,1,1,0,1,1,0,18685000,500000,220900000,3350000,250000,7200000,1560000,0,1045000,0,10886666.67
1,1,80,2,0,1,1,4,80,3,0,0,0,0,1,0,1,1,1,1,1,1,0,33970500,0,0,9000000,1020000,11870000,600000,3000000,3210166.667,0,8833333.333
1,1,42,1,2,1,1,4,75,0,1,0,0,0,1,0,1,0,1,1,1,1,0,47585000,950000,250000,4200000,870000,19100000,1810000,8400000,68216466.67,0,140133333.3
1,2,61,2,0,3,1,4,100,3,1,0,0,0,1,0,1,1,1,1,0,1,0,45181000,650000,0,9200000,3550000,15730000,1690000,150000,19043641,0,49430000
1,1,50,1,2,1,3,4,60,3,0,1,0,0,1,0,1,1,1,0,0,1,0,17950000,850000,2060000,2450000,600000,6360000,377000,29200000,7000000,0,1030000
1,1,44,1,2,1,1,4,85,0,1,0,1,0,1,1,1,1,1,1,1,1,0,13751000,3100000,5200000,15500000,2700000,14740000,760000,16000000,75000,0,58113333.33
1,2,50,1,4,1,1,4,75,0,1,0,0,0,1,0,1,1,1,1,1,0,0,8570000,900000,2500000,2200000,1340000,23145000,1270000,300000,45486333.33,0,49033333.33
1,1,39,1,2,1,1,4,100,0,0,1,0,0,1,0,1,1,1,1,0,1,0,15090000,65000,2300000,1600000,1790000,26335000,1700000,8000000,19600000,0,1241666.667
1,2,84,2,0,3,1,3,50,0,0,0,0,0,1,0,1,1,1,1,1,1,0,11135000,1000000,500000,150000,1600000,10320000,1820000,0,57508083.33,0,146046666.7
1,2,55,1,1,3,1,4,70,0,0,0,0,0,1,0,0,1,1,1,0,1,0,21370000,900000,0,700000,1480000,6945000,705000,0,13833333.33,0,98100000
1,1,35,1,1,1,3,3,50,3,1,0,0,0,1,0,1,1,1,0,0,1,0,22510000,800000,27200000,1000000,730000,13560000,0,0,8477500,0,77720000
1,1,40,1,1,1,1,4,85,3,1,0,0,0,1,0,1,1,1,1,1,0,0,18545000,200000,480000,1000000,90000,12720000,1340000,0,1011666.667,0,110333333.7
1,1,49,1,1,1,1,5,90,0,0,1,0,0,1,0,1,1,1,1,1,1,0,10696000,950000,900000,2700000,2860000,20530000,1850000,800000,1899256.667,0,44286667
1,2,72,2,0,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,1,1,0,26210000,300000,4000000,900000,1450000,14050000,1440000,0,3695263.667,0,2008333.333
1,1,51,1,4,3,1,4,90,3,1,1,0,0,1,0,1,1,1,1,0,1,0,20100000,800000,0,950000,1100000,25470000,2150000,8500000,1562000,0,52916666.67
1,1,46,1,3,1,1,4,80,3,1,0,0,0,1,0,1,1,1,1,0,1,0,8200000,600000,0,1200000,720000,23915000,3750000,0,4066666.667,0,4150000
1,2,69,2,0,3,1,3,60,3,0,0,0,0,1,0,1,1,1,0,0,1,0,11714000,920000,1000000,3000000,3030000,9000000,1330000,17000000,6150250,0,154650000
1,1,86,1,1,3,1,3,65,3,0,0,0,0,1,0,0,1,0,0,0,1,0,79960000,370000,15655000,350000,503000,12300000,1730000,300000,308962.6667,0,51959166.67
1,1,39,1,4,1,1,5,95,0,0,0,0,0,1,0,1,1,1,1,1,1,0,11020000,680000,5540000,5400000,2600000,15700000,980000,10050000,1538333.333,0,61913333.33
1,1,73,1,4,3,1,5,90,0,0,0,0,0,1,0,1,1,1,1,1,1,0,51959000,200000,9000000,0,2240000,23250000,890000,500000,1350833.333,0,27177865.42
1,1,31,1,4,1,1,4,80,0,1,0,0,0,1,0,1,1,1,1,0,1,0,7765000,1000000,1250000,700000,900000,25300000,3020000,1500000,4231166.667,0,132250000
1,1,37,1,5,1,1,4,73,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1910000,3500000,0,2050000,1350000,24095000,650000,0,12746462.67,0,146716666.7
1,1,58,1,7,1,4,4,116,0,1,0,0,1,1,1,1,1,1,1,0,1,0,10288000,1800000,1350000,1500000,1700000,28970000,0,800000,35275000,0,35996666.67
1,1,35,1,4,1,3,4,110,0,1,0,0,1,1,0,1,1,1,1,0,1,0,12025000,100000,1350000,300000,590000,16120000,1040000,0,3078333.333,0,90383333.33
1,1,40,1,4,1,4,4,61,0,0,0,0,0,1,0,1,1,1,1,0,1,0,10217500,780000,0,200000,1360000,37295000,695000,0,43820833.33,0,112336666.7
1,1,64,2,0,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,1,1,0,89421200,570000,240000,400000,0,20100000,495000,80000,13404000,0,25196666.67
1,1,47,1,4,1,1,4,89,0,1,0,0,0,1,1,1,1,1,1,1,1,0,7475000,350000,0,2050000,5400000,19600000,400000,0,489013.6667,0,59146666.67
1,2,38,1,5,3,4,3,58,0,0,0,0,0,1,0,1,1,1,1,1,1,0,31517800,800000,0,3600000,400000,11400000,0,0,5453333.333,0,0
1,1,36,1,2,1,4,4,90,0,0,0,0,0,1,0,1,1,1,1,1,1,0,12065000,800000,60000,3000000,0,40900000,1170000,0,3894000,0,88256667.33
1,1,53,1,8,1,1,5,130,0,1,0,0,0,1,0,1,1,1,1,0,1,0,19055000,950000,1600000,1290000,430000,34365000,1140000,1800000,3987500,0,25911666.67
1,1,43,1,2,1,1,4,100,3,1,0,0,0,1,0,1,1,1,1,0,1,0,28940000,1000000,2600000,19500000,3500000,31673000,1680000,0,8319166.25,0,42583334
1,1,50,1,4,3,1,4,65,0,0,0,0,0,1,1,1,1,1,1,1,1,0,23377050,700000,0,3600000,400000,27040000,4190000,0,8495833.333,0,833333.3333
1,2,77,2,0,3,1,5,100,0,0,0,0,0,1,0,1,1,1,1,1,1,0,46733000,1000000,350000,2500000,2600000,23100000,220000,0,10996083.33,0,64216666.67
1,1,56,1,4,3,3,4,90,0,0,0,0,0,1,1,0,1,1,1,1,1,0,14458600,1000000,0,2200000,2100000,31280000,2635000,3950000,30868808.17,0,46986666.67
1,1,50,1,7,1,1,4,80,0,1,0,0,0,1,1,1,1,1,1,1,0,0,7544000,1200000,250000,0,500000,61960000,1900000,1100000,2641666.667,0,69553333.33
1,1,42,1,6,1,1,4,80,0,1,0,0,0,1,1,1,1,1,1,1,1,0,11910000,1600000,600000,150000,1120000,61020000,1100000,0,415000,0,76213333.33
1,1,48,1,2,1,1,4,74,0,1,0,1,0,1,0,1,1,1,1,1,1,0,5084100,150000,2500000,5600000,910000,20580000,2140000,15500000,1944416.667,0,119085000
1,1,51,1,4,1,3,4,75,0,1,0,0,1,1,0,1,1,1,1,1,1,0,45723500,800000,10800000,5000000,7155000,29980000,1700000,4700000,1984000,12500000,61748333.33
1,1,70,1,2,3,1,5,100,3,0,0,0,0,1,0,1,1,1,0,0,1,0,15520000,600000,1500000,250000,2000000,35780000,870000,0,9118500,0,46879166.67
1,1,37,1,4,1,1,4,75,0,1,0,0,0,1,1,1,1,1,1,1,1,0,21483000,1350000,0,1100000,1300000,31730000,2190000,0,2054796,583333333.3,25833333.33
1,2,69,2,0,3,6,3,45,3,0,0,0,0,1,0,1,1,0,0,0,1,0,35507500,2340000,0,800000,350000,9500000,490000,0,78665000,0,51666666.67
1,1,42,1,4,1,1,4,91,0,1,0,0,0,1,1,1,1,1,1,1,1,0,25615500,1150000,140000,5000000,1280000,21600000,1270000,0,21263333.33,0,10000000
1,1,64,1,5,3,1,4,100,0,1,0,0,0,1,0,1,1,1,1,1,1,0,15610000,920000,9100000,7500000,2100000,21550000,900000,8650000,91871666.67,0,19853333.33
1,1,57,1,2,1,1,4,100,3,1,0,0,1,1,1,1,1,1,1,1,1,0,8134000,390000,0,5900000,560000,21410000,405000,400000,13812583.33,0,1720000
1,1,50,1,4,1,1,5,109,0,1,0,0,1,1,1,1,1,1,1,1,1,1,7273700,1050000,0,800000,0,24750000,1510000,200000,4888333.333,0,177513750
1,1,38,1,6,1,1,4,67,0,1,0,0,0,1,1,1,1,1,1,0,1,0,15330000,650000,0,1800000,1180000,25820000,1100000,0,14271666.67,0,230336000
1,1,69,2,0,3,4,4,65,0,1,0,0,0,1,0,1,1,1,1,0,1,0,23490000,400000,450000,1500000,1140000,28680000,3680000,0,2475000,0,0
1,1,55,1,2,1,3,5,100,3,0,1,0,0,1,0,1,1,1,1,1,0,0,10731000,250000,110000,5500000,640000,11400000,200000,0,3728250,6666666.667,149080000
1,1,72,2,0,1,1,3,70,0,0,0,1,0,1,0,1,1,1,1,1,1,0,9820000,350000,400000,1000000,2070000,9770000,1310000,500000,2539379.333,41916666.67,32616666.67
1,2,57,1,2,1,3,4,82,3,0,0,0,0,1,0,1,1,1,1,0,1,0,17893000,855000,6960000,380000,0,18600000,1170000,2850000,20825000,0,73720000
1,1,58,1,2,1,1,4,70,0,0,1,0,0,1,0,1,1,1,1,0,0,0,24120000,1090000,500000,1250000,600000,30820000,600000,14400000,4894666.667,0,43092500
1,1,39,1,7,1,4,4,75,0,1,0,0,0,1,1,1,1,1,1,0,1,0,23843000,980000,2110000,900000,3500000,47315000,0,150000,662500,0,25145833.33
1,1,63,1,1,3,1,4,86,0,1,0,1,1,1,1,1,1,1,1,1,1,0,13394000,1090000,9050000,800000,650000,21160000,2050000,3100000,14271833.33,0,10000000
1,2,60,1,4,1,3,4,85,0,0,0,0,1,1,0,1,1,1,1,1,1,0,30945500,1755000,0,6000000,3900000,15170000,890000,0,14231182.92,0,99803333.33
1,1,38,1,4,1,1,4,85,0,0,0,0,0,1,0,1,1,1,1,1,1,0,8504140,350000,120000,1400000,2465000,31190000,900000,400000,30787083.33,0,2210833.333
1,2,58,1,3,3,4,3,65,0,1,0,0,0,1,0,1,1,0,1,0,1,0,10723000,1345000,12100000,750000,280000,71350000,470000,0,6210000,0,61250000
1,1,38,1,7,1,4,4,74,0,1,0,0,0,1,1,1,1,1,1,0,1,0,38552500,150000,600000,450000,450000,115400000,2450000,0,5230845,0,48113333.33
1,1,60,1,5,1,1,4,79,0,1,0,0,0,1,1,1,1,1,1,0,1,0,16285000,1210000,1055000,4400000,0,111700000,5800000,0,14613333.33,0,1741666.667
1,2,80,1,1,3,1,4,85,0,0,0,0,1,1,1,1,1,1,1,0,1,0,9822000,1000000,1000000,850000,1180000,25810000,2000000,0,12261879.33,0,135533333.3
1,2,82,1,1,3,1,4,65,0,0,0,0,0,1,0,1,0,1,1,0,0,0,57576000,628000,3100000,1290000,300000,18480000,1490000,1500000,1588000,0,4750000
1,2,79,2,0,3,1,4,90,0,0,0,0,0,1,0,1,1,1,0,0,1,0,26622000,500000,0,0,690000,35200000,1550000,0,11360833.33,0,51883333.33
1,2,77,1,1,3,1,5,100,0,0,0,0,0,1,0,1,1,1,1,1,1,0,6526800,1300000,700000,140000,400000,29180000,220000,0,860000,0,60196666.67
1,1,43,1,4,1,4,5,132,0,1,0,0,0,1,1,1,1,1,1,1,1,0,18820000,1800000,2000000,5800000,1250000,60470000,0,0,438333.3333,0,0
1,1,58,1,6,1,4,4,86,0,1,0,0,1,1,1,1,1,1,1,0,1,0,11634500,500000,8650000,3000000,700000,26830000,1190000,20000000,2107916.667,0,43481666.67
1,1,66,1,4,3,1,5,118,0,1,0,0,0,1,0,1,1,1,1,0,1,0,21659300,830000,600000,350000,1100000,32016000,0,1700000,3701666.667,0,2553333.333
1,1,75,1,1,3,1,3,60,0,0,0,0,0,1,0,1,1,1,1,0,1,0,17988200,2000000,1150000,0,1150000,23495000,720000,4950000,14985535.67,0,833333.3333
1,2,70,1,1,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,1,1,0,6902000,1000000,1300000,700000,1200000,27620000,1160000,1800000,371875000,0,5676333.333
1,1,74,1,1,3,1,4,75,0,0,0,0,0,1,0,1,1,1,1,1,1,0,18485000,1200000,290000,500000,1670000,10450000,650000,20000000,2314166.667,0,2395833.333
1,1,56,1,4,3,1,4,100,0,1,0,0,0,1,0,1,1,1,1,1,1,0,27091000,940000,4400000,0,250000,24330000,0,0,3978333.333,0,42500000
1,1,35,1,4,1,4,4,68,0,0,0,0,0,1,1,1,1,1,1,1,1,0,29551500,1100000,0,1500000,850000,19400000,240000,120000,13453500,0,106330000
1,1,50,1,2,1,3,4,80,0,0,0,0,0,1,0,1,1,1,1,0,1,0,10246850,420000,0,300000,3900000,9255000,140000,0,14333333.33,7500000,2866666.667
1,2,64,1,3,3,1,4,85,0,0,0,0,0,1,0,1,1,1,1,0,1,0,11345000,2300000,1150000,1200000,1090000,29090000,465000,0,28076570.92,0,44650000
1,1,67,1,4,3,1,4,75,3,0,0,0,0,1,0,1,1,1,1,0,0,0,11405000,1120000,1600000,1200000,200000,20285000,900000,12000000,5631396.667,91666666.67,72713333.33
1,1,53,1,1,1,1,3,70,0,0,1,0,0,1,0,1,1,1,0,0,1,0,16440000,650000,1030000,1700000,1790000,16640000,0,2500000,49620416.67,0,172025000
1,1,74,2,0,3,1,5,95,0,0,0,0,0,1,0,1,1,1,1,0,0,0,30625000,850000,250000,2000000,1150000,14000000,2100000,0,14812500,0,66766666.67
1,1,57,1,6,1,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,1,0,23385000,3000000,1500000,1400000,700000,18020000,910000,3000000,8258333.333,0,208485833.3
1,1,55,1,1,3,4,4,90,0,0,0,0,0,1,0,1,1,1,1,1,1,1,21975000,20000,20000000,9000000,970000,54060000,755000,10000000,4876666.667,0,167803333.7
1,1,66,1,4,3,1,3,60,0,1,0,0,0,1,0,1,1,1,1,0,1,0,36050000,1150000,8700000,900000,1120000,19550000,1240000,0,2150000,0,72877500
1,1,43,1,2,1,1,4,65,3,1,0,0,0,1,0,1,1,1,1,0,0,0,22579000,1950000,6646500,3800000,2725000,20000000,980000,300000,28333333.33,158333333.3,130753333.7
1,1,51,1,2,1,1,4,85,0,1,1,0,0,0,0,1,1,1,1,1,1,0,19920000,3000000,2200000,1000000,4184000,14770000,812000,10700000,35715919.17,0,149146666.7
1,1,66,1,1,3,1,4,88,3,0,0,0,0,1,0,1,1,1,1,0,1,0,5567500,1300000,590000,1700000,1060000,15600000,590000,0,1698900,0,39808333.33
1,2,71,1,1,3,1,3,65,0,0,0,0,0,1,0,1,1,1,1,0,1,0,17030000,2186000,1050000,350000,710000,9720000,310000,7450000,9480833.333,0,70130000
1,1,46,1,1,1,4,4,80,0,1,1,0,0,0,0,1,1,1,1,0,1,0,13015000,1205000,100000,1700000,0,13020000,1765000,15300000,1755000,0,62120000
1,1,36,1,4,1,1,4,83,0,1,0,1,0,1,1,1,1,1,1,1,1,0,30011500,140000,14630000,5700000,950000,10150000,4040000,40000000,24256666.67,0,9328333.333
1,2,60,2,0,3,1,3,45,3,0,0,0,0,1,0,1,1,1,1,0,1,0,8478000,1000000,1700000,650000,1600000,9705000,0,0,6875000,0,69766666.67
1,1,39,1,4,1,1,4,75,3,1,0,0,0,1,0,1,1,1,1,1,1,0,9375000,4200000,2450000,4350000,2210000,12774000,2140000,8750000,1472500,0,12879166.67
1,1,89,2,0,3,1,4,60,3,0,0,0,0,1,0,1,1,1,1,1,1,0,15536600,1400000,6000000,300000,1200000,10150000,0,0,44190083.33,0,44038333.33
1,1,63,1,1,3,1,5,95,0,0,0,0,0,1,0,1,1,1,0,0,0,0,19265000,837000,8700000,1400000,2880000,10400000,650000,14000000,1084583.333,0,27016667.33
1,2,79,2,0,3,1,3,60,3,0,0,0,0,1,0,0,1,0,0,1,1,0,41790000,1550000,1000000,700000,2150000,9100000,1400000,700000,17184372,0,51905000
1,1,47,1,2,1,4,4,72,0,1,0,0,0,1,0,1,1,1,1,1,1,0,30290000,600000,1700000,1900000,2270000,18300000,8400000,0,3821083.333,0,104635395.6
1,1,39,1,1,1,1,4,73,0,0,0,1,1,1,0,1,1,1,1,1,1,0,15956000,350000,3160000,1400000,200000,11500000,1820000,250000,11225000,0,45600000
1,1,52,1,1,3,1,4,80,3,1,0,0,0,1,0,1,1,1,1,0,1,0,25485000,1680000,2400000,5500000,300000,21490000,1220000,315000,3820666.667,0,104363333.3
1,1,27,1,4,1,4,3,70,0,0,1,0,0,1,0,1,1,1,1,0,1,0,6876000,1800000,0,4090000,2480000,18870000,1420000,0,16922558.83,0,5883333.333
1,1,38,1,4,1,1,4,65,0,0,1,0,0,1,0,1,1,1,1,1,1,0,12385000,600000,300000,9000000,850000,19400000,50000,4300000,1774745,0,42796666.67
1,2,38,1,6,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,1,1,1,20364000,900000,0,1100000,3120000,16950000,1880000,0,3114166.667,0,77000000
1,2,82,2,0,3,1,4,90,0,0,0,0,0,1,0,1,1,1,1,0,1,0,17975000,1128000,1500000,150000,1010000,21880000,7620000,0,1091666.667,0,82750000
1,1,68,1,4,3,1,5,90,0,1,0,0,0,1,1,1,1,1,1,0,1,0,15657000,840000,150000,330000,580000,27700000,1230000,2500000,80433333.33,0,125800000
1,1,42,1,2,1,4,4,70,0,0,0,0,0,1,0,1,1,1,1,1,1,0,6695000,740000,300000,950000,2060000,34360000,550000,8000000,55924166.67,21666666.67,248228333.3
1,1,47,1,1,1,1,6,158,0,1,0,0,0,1,0,1,1,1,1,1,1,0,62470000,2500000,1000000,2150000,1850000,26080000,2770000,200000,2658833.333,0,80005000
1,1,42,1,2,1,4,5,120,0,0,0,0,0,1,0,1,1,1,1,1,1,0,16820000,100000,560000,4000000,1500000,40550000,1200000,0,2416666.667,0,0
1,1,32,1,4,1,3,4,90,0,1,0,0,0,1,0,1,1,1,1,1,1,0,16353000,240000,5600000,6000000,1300000,13020000,1125000,0,25938833.33,0,42050000
1,1,54,1,4,1,1,5,130,0,1,0,0,0,1,0,1,1,1,1,0,1,0,7324650,1100000,4150000,1800000,1690000,37510000,400000,150000,31049583.33,0,74463333.33
1,1,36,1,3,1,4,4,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,16420000,900000,250000,150000,0,46580000,1045000,8700000,83000,0,116633333.3
1,1,59,1,4,1,1,4,90,0,1,0,0,0,0,1,1,1,1,1,1,1,0,7976004,980000,0,1550000,350000,16250000,1130000,4400000,16396666.67,0,171630000
1,2,52,1,1,3,1,4,90,0,0,0,0,0,1,0,1,1,1,1,1,1,0,21740000,1260000,0,5900000,250000,14050000,1600000,1200000,86563458.33,0,85000000
1,2,76,2,0,3,1,4,75,3,0,0,0,0,1,0,0,1,1,0,0,1,0,25015000,650000,2700000,2100000,2900000,16135000,700000,300000,28464412.5,0,78000000
1,1,45,1,5,1,1,4,68,3,1,1,0,0,1,0,1,1,1,1,0,1,0,10320000,1080000,10900000,6200000,4000000,17670000,1450000,100000,2829166.667,0,70380000.67
1,2,85,2,0,3,1,4,70,3,0,0,0,0,1,0,1,1,1,0,1,1,0,22043000,350000,8650000,1250000,2770000,10300000,1200000,270000,91532916.67,0,75233333.33
1,1,72,2,0,3,1,4,60,0,0,0,0,0,1,0,1,1,1,1,1,1,0,7220000,350000,120000,5650000,900000,9975000,1300000,250000,316666.6667,0,39003333.33
1,1,32,1,6,1,3,3,67,0,1,0,0,0,1,0,1,1,1,1,1,1,0,7751000,1020000,0,1000000,300000,17230000,5335000,12700000,3507750,0,35870000
1,1,54,1,1,1,1,3,50,3,1,0,0,0,1,0,1,1,1,1,0,1,0,14220000,700000,0,2900000,2400000,10880000,255000,9660000,9427875,0,132630000
1,1,37,1,6,1,1,4,90,0,1,1,0,0,1,1,1,1,1,1,0,1,0,5350000,5840000,0,0,1315000,18900000,2180000,0,1210000,0,82500000
